ID	xref	prefLabel
https://purl.brain-bican.org/ontology/mbao/MBA_1012	http://atlas.brain-map.org/atlas?atlas=602630314#structure=1012	corticorubral tract  ( mouse )
https://purl.brain-bican.org/ontology/mbao/MBA_1012	http://atlas.brain-map.org/atlas?atlas=1#structure=1012	corticorubral tract  ( mouse )
https://purl.brain-bican.org/ontology/mbao/MBA_1012	http://atlas.brain-map.org/atlas?atlas=2#structure=1012	corticorubral tract  ( mouse )
https://purl.brain-bican.org/ontology/mbao/MBA_1014	http://atlas.brain-map.org/atlas?atlas=602630314#structure=1014	Geniculate group, ventral thalamus  ( mouse )
https://purl.brain-bican.org/ontology/mbao/MBA_1014	http://atlas.brain-map.org/atlas?atlas=1#structure=1014	Geniculate group, ventral thalamus  ( mouse )
https://purl.brain-bican.org/ontology/mbao/MBA_1014	http://atlas.brain-map.org/atlas?atlas=2#structure=1014	Geniculate group, ventral thalamus  ( mouse )
https://purl.brain-bican.org/ontology/mbao/MBA_1015	http://atlas.brain-map.org/atlas?atlas=602630314#structure=1015	Anterior cingulate area, dorsal part, layer 5  ( mouse )
https://purl.brain-bican.org/ontology/mbao/MBA_1015	http://atlas.brain-map.org/atlas?atlas=1#structure=1015	Anterior cingulate area, dorsal part, layer 5  ( mouse )
https://purl.brain-bican.org/ontology/mbao/MBA_1015	http://atlas.brain-map.org/atlas?atlas=2#structure=1015	Anterior cingulate area, dorsal part, layer 5  ( mouse )
https://purl.brain-bican.org/ontology/mbao/MBA_1016	http://atlas.brain-map.org/atlas?atlas=602630314#structure=1016	olfactory nerve layer of main olfactory bulb  ( mouse )
https://purl.brain-bican.org/ontology/mbao/MBA_1016	http://atlas.brain-map.org/atlas?atlas=1#structure=1016	olfactory nerve layer of main olfactory bulb  ( mouse )
https://purl.brain-bican.org/ontology/mbao/MBA_1016	http://atlas.brain-map.org/atlas?atlas=2#structure=1016	olfactory nerve layer of main olfactory bulb  ( mouse )
https://purl.brain-bican.org/ontology/mbao/MBA_1017	http://atlas.brain-map.org/atlas?atlas=602630314#structure=1017	Ansiform lobule  ( mouse )
https://purl.brain-bican.org/ontology/mbao/MBA_1017	http://atlas.brain-map.org/atlas?atlas=1#structure=1017	Ansiform lobule  ( mouse )
https://purl.brain-bican.org/ontology/mbao/MBA_1017	http://atlas.brain-map.org/atlas?atlas=2#structure=1017	Ansiform lobule  ( mouse )
https://purl.brain-bican.org/ontology/mbao/MBA_1018	http://atlas.brain-map.org/atlas?atlas=602630314#structure=1018	Ventral auditory area  ( mouse )
https://purl.brain-bican.org/ontology/mbao/MBA_1018	http://atlas.brain-map.org/atlas?atlas=1#structure=1018	Ventral auditory area  ( mouse )
https://purl.brain-bican.org/ontology/mbao/MBA_1018	http://atlas.brain-map.org/atlas?atlas=2#structure=1018	Ventral auditory area  ( mouse )
https://purl.brain-bican.org/ontology/mbao/MBA_1019	http://atlas.brain-map.org/atlas?atlas=602630314#structure=1019	corticospinal tract, crossed  ( mouse )
https://purl.brain-bican.org/ontology/mbao/MBA_1019	http://atlas.brain-map.org/atlas?atlas=1#structure=1019	corticospinal tract, crossed  ( mouse )
https://purl.brain-bican.org/ontology/mbao/MBA_1019	http://atlas.brain-map.org/atlas?atlas=2#structure=1019	corticospinal tract, crossed  ( mouse )
https://purl.brain-bican.org/ontology/mbao/MBA_102	http://atlas.brain-map.org/atlas?atlas=602630314#structure=102	nigrostriatal tract  ( mouse )
https://purl.brain-bican.org/ontology/mbao/MBA_102	http://atlas.brain-map.org/atlas?atlas=1#structure=102	nigrostriatal tract  ( mouse )
https://purl.brain-bican.org/ontology/mbao/MBA_102	http://atlas.brain-map.org/atlas?atlas=2#structure=102	nigrostriatal tract  ( mouse )
https://purl.brain-bican.org/ontology/mbao/MBA_1020	http://atlas.brain-map.org/atlas?atlas=602630314#structure=1020	Posterior complex of the thalamus  ( mouse )
https://purl.brain-bican.org/ontology/mbao/MBA_1020	http://atlas.brain-map.org/atlas?atlas=1#structure=1020	Posterior complex of the thalamus  ( mouse )
https://purl.brain-bican.org/ontology/mbao/MBA_1020	http://atlas.brain-map.org/atlas?atlas=2#structure=1020	Posterior complex of the thalamus  ( mouse )
https://purl.brain-bican.org/ontology/mbao/MBA_1021	http://atlas.brain-map.org/atlas?atlas=602630314#structure=1021	Secondary motor area, layer 6a  ( mouse )
https://purl.brain-bican.org/ontology/mbao/MBA_1021	http://atlas.brain-map.org/atlas?atlas=1#structure=1021	Secondary motor area, layer 6a  ( mouse )
https://purl.brain-bican.org/ontology/mbao/MBA_1021	http://atlas.brain-map.org/atlas?atlas=2#structure=1021	Secondary motor area, layer 6a  ( mouse )
https://purl.brain-bican.org/ontology/mbao/MBA_1022	http://atlas.brain-map.org/atlas?atlas=602630314#structure=1022	Globus pallidus, external segment  ( mouse )
https://purl.brain-bican.org/ontology/mbao/MBA_1022	http://atlas.brain-map.org/atlas?atlas=1#structure=1022	Globus pallidus, external segment  ( mouse )
https://purl.brain-bican.org/ontology/mbao/MBA_1022	http://atlas.brain-map.org/atlas?atlas=2#structure=1022	Globus pallidus, external segment  ( mouse )
https://purl.brain-bican.org/ontology/mbao/MBA_1023	http://atlas.brain-map.org/atlas?atlas=602630314#structure=1023	Ventral auditory area, layer 5  ( mouse )
https://purl.brain-bican.org/ontology/mbao/MBA_1023	http://atlas.brain-map.org/atlas?atlas=1#structure=1023	Ventral auditory area, layer 5  ( mouse )
https://purl.brain-bican.org/ontology/mbao/MBA_1023	http://atlas.brain-map.org/atlas?atlas=2#structure=1023	Ventral auditory area, layer 5  ( mouse )
https://purl.brain-bican.org/ontology/mbao/MBA_1024	http://atlas.brain-map.org/atlas?atlas=602630314#structure=1024	grooves  ( mouse )
https://purl.brain-bican.org/ontology/mbao/MBA_1024	http://atlas.brain-map.org/atlas?atlas=1#structure=1024	grooves  ( mouse )
https://purl.brain-bican.org/ontology/mbao/MBA_1024	http://atlas.brain-map.org/atlas?atlas=2#structure=1024	grooves  ( mouse )
https://purl.brain-bican.org/ontology/mbao/MBA_1025	http://atlas.brain-map.org/atlas?atlas=602630314#structure=1025	Paramedian lobule  ( mouse )
https://purl.brain-bican.org/ontology/mbao/MBA_1025	http://atlas.brain-map.org/atlas?atlas=1#structure=1025	Paramedian lobule  ( mouse )
https://purl.brain-bican.org/ontology/mbao/MBA_1025	http://atlas.brain-map.org/atlas?atlas=2#structure=1025	Paramedian lobule  ( mouse )
https://purl.brain-bican.org/ontology/mbao/MBA_1026	http://atlas.brain-map.org/atlas?atlas=602630314#structure=1026	Primary somatosensory area, upper limb, layer 6b  ( mouse )
https://purl.brain-bican.org/ontology/mbao/MBA_1026	http://atlas.brain-map.org/atlas?atlas=1#structure=1026	Primary somatosensory area, upper limb, layer 6b  ( mouse )
https://purl.brain-bican.org/ontology/mbao/MBA_1026	http://atlas.brain-map.org/atlas?atlas=2#structure=1026	Primary somatosensory area, upper limb, layer 6b  ( mouse )
https://purl.brain-bican.org/ontology/mbao/MBA_1027	http://atlas.brain-map.org/atlas?atlas=602630314#structure=1027	Posterior auditory area  ( mouse )
https://purl.brain-bican.org/ontology/mbao/MBA_1027	http://atlas.brain-map.org/atlas?atlas=1#structure=1027	Posterior auditory area  ( mouse )
https://purl.brain-bican.org/ontology/mbao/MBA_1027	http://atlas.brain-map.org/atlas?atlas=2#structure=1027	Posterior auditory area  ( mouse )
https://purl.brain-bican.org/ontology/mbao/MBA_1028	http://atlas.brain-map.org/atlas?atlas=602630314#structure=1028	corticospinal tract, uncrossed  ( mouse )
https://purl.brain-bican.org/ontology/mbao/MBA_1028	http://atlas.brain-map.org/atlas?atlas=1#structure=1028	corticospinal tract, uncrossed  ( mouse )
https://purl.brain-bican.org/ontology/mbao/MBA_1028	http://atlas.brain-map.org/atlas?atlas=2#structure=1028	corticospinal tract, uncrossed  ( mouse )
https://purl.brain-bican.org/ontology/mbao/MBA_1029	http://atlas.brain-map.org/atlas?atlas=602630314#structure=1029	Posterior limiting nucleus of the thalamus  ( mouse )
https://purl.brain-bican.org/ontology/mbao/MBA_1029	http://atlas.brain-map.org/atlas?atlas=1#structure=1029	Posterior limiting nucleus of the thalamus  ( mouse )
https://purl.brain-bican.org/ontology/mbao/MBA_1029	http://atlas.brain-map.org/atlas?atlas=2#structure=1029	Posterior limiting nucleus of the thalamus  ( mouse )
https://purl.brain-bican.org/ontology/mbao/MBA_103	http://atlas.brain-map.org/atlas?atlas=602630314#structure=103	Paraventricular hypothalamic nucleus, magnocellular division, posterior magnocellular part  ( mouse )
https://purl.brain-bican.org/ontology/mbao/MBA_103	http://atlas.brain-map.org/atlas?atlas=1#structure=103	Paraventricular hypothalamic nucleus, magnocellular division, posterior magnocellular part  ( mouse )
https://purl.brain-bican.org/ontology/mbao/MBA_103	http://atlas.brain-map.org/atlas?atlas=2#structure=103	Paraventricular hypothalamic nucleus, magnocellular division, posterior magnocellular part  ( mouse )
https://purl.brain-bican.org/ontology/mbao/MBA_1030	http://atlas.brain-map.org/atlas?atlas=602630314#structure=1030	Primary somatosensory area, lower limb, layer 1  ( mouse )
https://purl.brain-bican.org/ontology/mbao/MBA_1030	http://atlas.brain-map.org/atlas?atlas=1#structure=1030	Primary somatosensory area, lower limb, layer 1  ( mouse )
https://purl.brain-bican.org/ontology/mbao/MBA_1030	http://atlas.brain-map.org/atlas?atlas=2#structure=1030	Primary somatosensory area, lower limb, layer 1  ( mouse )
https://purl.brain-bican.org/ontology/mbao/MBA_1031	http://atlas.brain-map.org/atlas?atlas=602630314#structure=1031	Globus pallidus, internal segment  ( mouse )
https://purl.brain-bican.org/ontology/mbao/MBA_1031	http://atlas.brain-map.org/atlas?atlas=1#structure=1031	Globus pallidus, internal segment  ( mouse )
https://purl.brain-bican.org/ontology/mbao/MBA_1031	http://atlas.brain-map.org/atlas?atlas=2#structure=1031	Globus pallidus, internal segment  ( mouse )
https://purl.brain-bican.org/ontology/mbao/MBA_1032	http://atlas.brain-map.org/atlas?atlas=602630314#structure=1032	grooves of the cerebral cortex  ( mouse )
https://purl.brain-bican.org/ontology/mbao/MBA_1032	http://atlas.brain-map.org/atlas?atlas=1#structure=1032	grooves of the cerebral cortex  ( mouse )
https://purl.brain-bican.org/ontology/mbao/MBA_1032	http://atlas.brain-map.org/atlas?atlas=2#structure=1032	grooves of the cerebral cortex  ( mouse )
https://purl.brain-bican.org/ontology/mbao/MBA_1033	http://atlas.brain-map.org/atlas?atlas=602630314#structure=1033	Copula pyramidis  ( mouse )
https://purl.brain-bican.org/ontology/mbao/MBA_1033	http://atlas.brain-map.org/atlas?atlas=1#structure=1033	Copula pyramidis  ( mouse )
https://purl.brain-bican.org/ontology/mbao/MBA_1033	http://atlas.brain-map.org/atlas?atlas=2#structure=1033	Copula pyramidis  ( mouse )
https://purl.brain-bican.org/ontology/mbao/MBA_1034	http://atlas.brain-map.org/atlas?atlas=602630314#structure=1034	Taenia tecta, dorsal part, layer 1  ( mouse )
https://purl.brain-bican.org/ontology/mbao/MBA_1034	http://atlas.brain-map.org/atlas?atlas=1#structure=1034	Taenia tecta, dorsal part, layer 1  ( mouse )
https://purl.brain-bican.org/ontology/mbao/MBA_1034	http://atlas.brain-map.org/atlas?atlas=2#structure=1034	Taenia tecta, dorsal part, layer 1  ( mouse )
https://purl.brain-bican.org/ontology/mbao/MBA_1035	http://atlas.brain-map.org/atlas?atlas=602630314#structure=1035	Supplemental somatosensory area, layer 4  ( mouse )
https://purl.brain-bican.org/ontology/mbao/MBA_1035	http://atlas.brain-map.org/atlas?atlas=1#structure=1035	Supplemental somatosensory area, layer 4  ( mouse )
https://purl.brain-bican.org/ontology/mbao/MBA_1035	http://atlas.brain-map.org/atlas?atlas=2#structure=1035	Supplemental somatosensory area, layer 4  ( mouse )
https://purl.brain-bican.org/ontology/mbao/MBA_1036	http://atlas.brain-map.org/atlas?atlas=602630314#structure=1036	corticotectal tract  ( mouse )
https://purl.brain-bican.org/ontology/mbao/MBA_1036	http://atlas.brain-map.org/atlas?atlas=1#structure=1036	corticotectal tract  ( mouse )
https://purl.brain-bican.org/ontology/mbao/MBA_1036	http://atlas.brain-map.org/atlas?atlas=2#structure=1036	corticotectal tract  ( mouse )
https://purl.brain-bican.org/ontology/mbao/MBA_1037	http://atlas.brain-map.org/atlas?atlas=602630314#structure=1037	Postsubiculum  ( mouse )
https://purl.brain-bican.org/ontology/mbao/MBA_1037	http://atlas.brain-map.org/atlas?atlas=1#structure=1037	Postsubiculum  ( mouse )
https://purl.brain-bican.org/ontology/mbao/MBA_1037	http://atlas.brain-map.org/atlas?atlas=2#structure=1037	Postsubiculum  ( mouse )
https://purl.brain-bican.org/ontology/mbao/MBA_1038	http://atlas.brain-map.org/atlas?atlas=602630314#structure=1038	Primary somatosensory area, barrel field, layer 6a  ( mouse )
https://purl.brain-bican.org/ontology/mbao/MBA_1038	http://atlas.brain-map.org/atlas?atlas=1#structure=1038	Primary somatosensory area, barrel field, layer 6a  ( mouse )
https://purl.brain-bican.org/ontology/mbao/MBA_1038	http://atlas.brain-map.org/atlas?atlas=2#structure=1038	Primary somatosensory area, barrel field, layer 6a  ( mouse )
https://purl.brain-bican.org/ontology/mbao/MBA_1039	http://atlas.brain-map.org/atlas?atlas=602630314#structure=1039	Gracile nucleus  ( mouse )
https://purl.brain-bican.org/ontology/mbao/MBA_1039	http://atlas.brain-map.org/atlas?atlas=1#structure=1039	Gracile nucleus  ( mouse )
https://purl.brain-bican.org/ontology/mbao/MBA_1039	http://atlas.brain-map.org/atlas?atlas=2#structure=1039	Gracile nucleus  ( mouse )
https://purl.brain-bican.org/ontology/mbao/MBA_104	http://atlas.brain-map.org/atlas?atlas=602630314#structure=104	Agranular insular area, dorsal part  ( mouse )
https://purl.brain-bican.org/ontology/mbao/MBA_104	http://atlas.brain-map.org/atlas?atlas=1#structure=104	Agranular insular area, dorsal part  ( mouse )
https://purl.brain-bican.org/ontology/mbao/MBA_104	http://atlas.brain-map.org/atlas?atlas=2#structure=104	Agranular insular area, dorsal part  ( mouse )
https://purl.brain-bican.org/ontology/mbao/MBA_1040	http://atlas.brain-map.org/atlas?atlas=602630314#structure=1040	grooves of the cerebellar cortex  ( mouse )
https://purl.brain-bican.org/ontology/mbao/MBA_1040	http://atlas.brain-map.org/atlas?atlas=1#structure=1040	grooves of the cerebellar cortex  ( mouse )
https://purl.brain-bican.org/ontology/mbao/MBA_1040	http://atlas.brain-map.org/atlas?atlas=2#structure=1040	grooves of the cerebellar cortex  ( mouse )
https://purl.brain-bican.org/ontology/mbao/MBA_1041	http://atlas.brain-map.org/atlas?atlas=602630314#structure=1041	Paraflocculus  ( mouse )
https://purl.brain-bican.org/ontology/mbao/MBA_1041	http://atlas.brain-map.org/atlas?atlas=1#structure=1041	Paraflocculus  ( mouse )
https://purl.brain-bican.org/ontology/mbao/MBA_1041	http://atlas.brain-map.org/atlas?atlas=2#structure=1041	Paraflocculus  ( mouse )
https://purl.brain-bican.org/ontology/mbao/MBA_1042	http://atlas.brain-map.org/atlas?atlas=602630314#structure=1042	Taenia tecta, dorsal part, layer 2  ( mouse )
https://purl.brain-bican.org/ontology/mbao/MBA_1042	http://atlas.brain-map.org/atlas?atlas=1#structure=1042	Taenia tecta, dorsal part, layer 2  ( mouse )
https://purl.brain-bican.org/ontology/mbao/MBA_1042	http://atlas.brain-map.org/atlas?atlas=2#structure=1042	Taenia tecta, dorsal part, layer 2  ( mouse )
https://purl.brain-bican.org/ontology/mbao/MBA_1043	http://atlas.brain-map.org/atlas?atlas=602630314#structure=1043	crossed tectospinal pathway  ( mouse )
https://purl.brain-bican.org/ontology/mbao/MBA_1043	http://atlas.brain-map.org/atlas?atlas=1#structure=1043	crossed tectospinal pathway  ( mouse )
https://purl.brain-bican.org/ontology/mbao/MBA_1043	http://atlas.brain-map.org/atlas?atlas=2#structure=1043	crossed tectospinal pathway  ( mouse )
https://purl.brain-bican.org/ontology/mbao/MBA_1044	http://atlas.brain-map.org/atlas?atlas=602630314#structure=1044	Peripeduncular nucleus  ( mouse )
https://purl.brain-bican.org/ontology/mbao/MBA_1044	http://atlas.brain-map.org/atlas?atlas=1#structure=1044	Peripeduncular nucleus  ( mouse )
https://purl.brain-bican.org/ontology/mbao/MBA_1044	http://atlas.brain-map.org/atlas?atlas=2#structure=1044	Peripeduncular nucleus  ( mouse )
https://purl.brain-bican.org/ontology/mbao/MBA_1045	http://atlas.brain-map.org/atlas?atlas=602630314#structure=1045	Ectorhinal area/Layer 6b  ( mouse )
https://purl.brain-bican.org/ontology/mbao/MBA_1045	http://atlas.brain-map.org/atlas?atlas=1#structure=1045	Ectorhinal area/Layer 6b  ( mouse )
https://purl.brain-bican.org/ontology/mbao/MBA_1045	http://atlas.brain-map.org/atlas?atlas=2#structure=1045	Ectorhinal area/Layer 6b  ( mouse )
https://purl.brain-bican.org/ontology/mbao/MBA_1046	http://atlas.brain-map.org/atlas?atlas=602630314#structure=1046	Anteromedial visual area, layer 6a  ( mouse )
https://purl.brain-bican.org/ontology/mbao/MBA_1046	http://atlas.brain-map.org/atlas?atlas=1#structure=1046	Anteromedial visual area, layer 6a  ( mouse )
https://purl.brain-bican.org/ontology/mbao/MBA_1046	http://atlas.brain-map.org/atlas?atlas=2#structure=1046	Anteromedial visual area, layer 6a  ( mouse )
https://purl.brain-bican.org/ontology/mbao/MBA_1047	http://atlas.brain-map.org/atlas?atlas=602630314#structure=1047	Primary somatosensory area, barrel field, layer 4  ( mouse )
https://purl.brain-bican.org/ontology/mbao/MBA_1047	http://atlas.brain-map.org/atlas?atlas=1#structure=1047	Primary somatosensory area, barrel field, layer 4  ( mouse )
https://purl.brain-bican.org/ontology/mbao/MBA_1047	http://atlas.brain-map.org/atlas?atlas=2#structure=1047	Primary somatosensory area, barrel field, layer 4  ( mouse )
https://purl.brain-bican.org/ontology/mbao/MBA_1048	http://atlas.brain-map.org/atlas?atlas=602630314#structure=1048	Gigantocellular reticular nucleus  ( mouse )
https://purl.brain-bican.org/ontology/mbao/MBA_1048	http://atlas.brain-map.org/atlas?atlas=1#structure=1048	Gigantocellular reticular nucleus  ( mouse )
https://purl.brain-bican.org/ontology/mbao/MBA_1048	http://atlas.brain-map.org/atlas?atlas=2#structure=1048	Gigantocellular reticular nucleus  ( mouse )
https://purl.brain-bican.org/ontology/mbao/MBA_1049	http://atlas.brain-map.org/atlas?atlas=602630314#structure=1049	Flocculus  ( mouse )
https://purl.brain-bican.org/ontology/mbao/MBA_1049	http://atlas.brain-map.org/atlas?atlas=1#structure=1049	Flocculus  ( mouse )
https://purl.brain-bican.org/ontology/mbao/MBA_1049	http://atlas.brain-map.org/atlas?atlas=2#structure=1049	Flocculus  ( mouse )
https://purl.brain-bican.org/ontology/mbao/MBA_105	http://atlas.brain-map.org/atlas?atlas=602630314#structure=105	Superior olivary complex, medial part  ( mouse )
https://purl.brain-bican.org/ontology/mbao/MBA_105	http://atlas.brain-map.org/atlas?atlas=1#structure=105	Superior olivary complex, medial part  ( mouse )
https://purl.brain-bican.org/ontology/mbao/MBA_105	http://atlas.brain-map.org/atlas?atlas=2#structure=105	Superior olivary complex, medial part  ( mouse )
https://purl.brain-bican.org/ontology/mbao/MBA_1050	http://atlas.brain-map.org/atlas?atlas=602630314#structure=1050	Taenia tecta, dorsal part, layer 3  ( mouse )
https://purl.brain-bican.org/ontology/mbao/MBA_1050	http://atlas.brain-map.org/atlas?atlas=1#structure=1050	Taenia tecta, dorsal part, layer 3  ( mouse )
https://purl.brain-bican.org/ontology/mbao/MBA_1050	http://atlas.brain-map.org/atlas?atlas=2#structure=1050	Taenia tecta, dorsal part, layer 3  ( mouse )
https://purl.brain-bican.org/ontology/mbao/MBA_1051	http://atlas.brain-map.org/atlas?atlas=602630314#structure=1051	direct tectospinal pathway  ( mouse )
https://purl.brain-bican.org/ontology/mbao/MBA_1051	http://atlas.brain-map.org/atlas?atlas=1#structure=1051	direct tectospinal pathway  ( mouse )
https://purl.brain-bican.org/ontology/mbao/MBA_1051	http://atlas.brain-map.org/atlas?atlas=2#structure=1051	direct tectospinal pathway  ( mouse )
https://purl.brain-bican.org/ontology/mbao/MBA_1052	http://atlas.brain-map.org/atlas?atlas=602630314#structure=1052	Pedunculopontine nucleus  ( mouse )
